KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2004-06,86.53,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2004-07,86.28,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2004-08,86.48,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2004-09,86.68,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2004-10,86.87,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2004-11,86.91,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2004-12,87.31,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-01,86.47,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-02,86.67,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-03,87.23,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-04,87.5,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-05,87.75,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-06,87.73,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-07,87.4,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-08,87.58,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-09,87.81,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-10,88.06,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-11,88.09,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2005-12,88.49,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-01,87.53,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-02,87.75,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-03,88.37,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-04,88.81,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-05,88.93,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-06,89,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-07,88.67,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-08,88.77,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-09,89.11,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-10,89.4,A,F,,Introduction of regulation (EC) No 701/2006 on the temporal coverage of price collection in the HICP in Italy. Collection after October 2006 took place between the 1st and the 21st of the reference month. Until September 2006 the collection period was between the 16th of the previous month and the 15th of the reference month.,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-11,89.43,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2006-12,89.85,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-01,89.03,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-02,89.38,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-03,90.02,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-04,90.49,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-05,90.65,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-06,90.68,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-07,90.33,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-08,90.47,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-09,90.75,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-10,91.06,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-11,91.13,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2007-12,91.56,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-01,90.58,A,F,,"Introduction of methodological changes to the German HICP including - new basket, updated of volume structure of the weights, introduction of explicit weights for outlets and implementation of regulation (EC) No 701/2006 on the temporal coverage of price collection in the HICP",P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-02,90.95,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-03,91.82,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-04,91.98,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-05,92.22,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-06,92.31,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-07,91.87,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-08,92.18,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-09,92.45,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-10,92.82,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-11,92.85,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2008-12,93.25,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-01,92.03,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-02,92.48,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-03,93.15,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-04,93.61,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-05,93.64,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-06,93.6,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-07,93.07,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.U2.N.XEF000.4.INX,M,U2,N,XEF000,4,INX,2009-08,93.39,A,F,,,P1M,,A,,000000 - ERGY00 - FOOD00,,ICPT.M.VAL.HICP.INDEX.EA.TOT_X_NRG_FOOD.M,,,,2015 = 100,,,2,,HICP - All-items excluding energy and food,"Euro area (changing composition) - HICP - All-items excluding energy and food, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
